10315	7	132	95.6	10
10315	7	132	251.6	14
10315	7	132	228.9	17
10316	7	132	1.8	1
10316	7	132	5.9	5
10316	7	132	15.4	8
10316	7	132	61.8	12
10316	7	132	181.8	15
10316	7	132	206.6	16
10316	7	132	200.1	17
10316	7	132	278.3	18
10316	7	132	309.5	19
10316	7	132	291.4	20
10316	7	132	286.8	21
10316	7	132	270.9	22
10317	7	132	3.3	2
10317	7	132	8.6	6
10317	7	132	25	9
10317	7	132	116.2	13
10317	7	132	260.8	16
10317	7	132	267.4	17
10317	7	132	261.1	18
10317	7	132	253.6	19
10317	7	132	242.2	20
10318	7	132	5.2	3
10318	7	132	32.1	7
10318	7	132	79	10
10318	7	132	246.7	14
10318	7	132	284.2	17
10318	7	132	270	18
10319	7	132	11.3	4
10319	7	132	38.8	8
10319	7	132	97.1	11
10319	7	132	260.6	15
10319	7	132	274.3	17
10319	7	132	266	18
10319	7	132	254.8	19
10321	7	133	7.3	3
10321	7	133	35.5	7
10321	7	133	96.7	10
10321	7	133	304.8	14
10321	7	133	318.5	15
10321	7	133	308.1	16
10321	7	133	302.3	17
10321	7	133	288.3	18
10322	7	133	6.3	3
10322	7	133	38.5	7
10322	7	133	99.3	10
10322	7	133	316.1	14
10322	7	133	352.4	15
10322	7	133	334.5	16
10322	7	133	327	17
10322	7	133	313	18
10330	7	133	14.8	5
10330	7	133	45.4	8
10330	7	133	141.3	11
10330	7	133	338.9	15
10330	7	133	333.1	16
10330	7	133	324.4	17
10330	7	133	309.5	18
10333	7	134	9.1	4
10333	7	134	30.8	8
10333	7	134	75.3	11
10333	7	134	212.1	15
10333	7	134	270.2	17
10333	7	134	263.6	18
10333	7	134	250.8	19
10334	7	134	13	4
10334	7	134	33.4	7
10334	7	134	160.4	11
10334	7	134	324.7	14
10334	7	134	316.3	16
10334	7	134	307.2	17
10334	7	134	301.4	18
10334	7	134	289.8	19
10335	7	134	26.8	6
10335	7	134	77.6	9
10335	7	134	193.7	13
10335	7	134	282.4	16
10335	7	134	275.8	18
10335	7	134	262.4	19
10341	7	135	5	3
10341	7	135	28.1	7
10341	7	135	104.8	10
10341	7	135	222.4	14
10341	7	135	306.7	17
10341	7	135	302.8	18
10341	7	135	290.2	19
10343	7	135	3.5	2
10343	7	135	13.6	6
10343	7	135	60.5	9
10343	7	135	193.4	13
10343	7	135	287.8	16
10343	7	135	282.2	17
10343	7	135	278.2	18
10343	7	135	263.5	19
10344	7	135	6	3
10344	7	135	35.8	7
10344	7	135	86.3	10
10344	7	135	240.3	14
10344	7	135	287.4	16
10344	7	135	278.6	17
10344	7	135	265.9	18
10346	7	135	4.5	2
10346	7	135	30.4	6
10346	7	135	70.7	10
10346	7	135	306.7	14
10346	7	135	325.7	15
10346	7	135	313.1	16
10346	7	135	307.6	17
10346	7	135	295.4	18
10347	7	135	13.2	4
10347	7	135	75.9	8
10347	7	135	240.6	12
10347	7	135	319.6	16
10347	7	135	312.7	17
10347	7	135	299.3	18
10348	7	135	9.3	4
10348	7	135	42.4	8
10348	7	135	214.6	12
10348	7	135	307.5	16
10348	7	135	301.3	17
10348	7	135	288.3	18
10349	7	135	5.6	3
10349	7	135	27.5	7
10349	7	135	104.9	11
10349	7	135	237.5	15
10349	7	135	229.4	16
10350	7	135	11.4	4
10350	7	135	58.2	8
10350	7	135	206.5	12
10350	7	135	297.6	16
10350	7	135	286.9	17
10352	8	136	12.3	4
10352	8	136	62.3	8
10352	8	136	201.7	12
10352	8	136	292	15
10352	8	136	289.2	16
10352	8	136	273.9	17
10353	8	136	10.5	4
10353	8	136	37.8	8
10353	8	136	146.4	12
10353	8	136	268.3	15
10353	8	136	264.4	16
10353	8	136	256.1	17
10353	8	136	244.3	18
10361	8	137	2.8	2
10361	8	137	61.4	6
10361	8	137	136.9	9
10361	8	137	219.9	12
10361	8	137	202.8	16
10362	8	137	5	3
10362	8	137	30.9	6
10362	8	137	53.9	10
10362	8	137	161.8	13
10362	8	137	322.4	17
10362	8	137	302.1	18
10362	8	137	296.7	19
10362	8	137	284.4	20
10363	8	137	2.6	2
10363	8	137	11.8	5
10363	8	137	12.6	9
10363	8	137	23.9	12
10363	8	137	76.3	16
10363	8	137	96.9	17
10363	8	137	122.5	18
10363	8	137	128.7	19
10363	8	137	154.4	20
10363	8	137	208.3	21
10363	8	137	221.2	22
10363	8	137	219.6	23
10363	8	137	210.5	24
10363	8	137	195.8	25
10364	8	137	2.7	2
10364	8	137	5.5	5
10364	8	137	22.3	9
10364	8	137	78.2	12
10364	8	137	261.1	16
10364	8	137	254	17
10364	8	137	243.5	18
10364	8	137	233	19
10365	8	137	5.4	3
10365	8	137	6.4	6
10365	8	137	43.8	10
10365	8	137	154.7	13
10365	8	137	308.3	17
10365	8	137	295.2	18
10365	8	137	288.1	19
10365	8	137	276.9	20
10367	8	137	2.3	2
10367	8	137	29.3	10
10367	8	137	116.7	14
10367	8	137	269.5	17
10367	8	137	311.3	18
10367	8	137	295	19
10367	8	137	288.7	20
10367	8	137	277.8	21
10368	8	137	4.9	3
10368	8	137	14.9	7
10368	8	137	45.6	11
10368	8	137	191.5	15
10368	8	137	303.5	18
10368	8	137	295.1	19
10368	8	137	286.4	20
10368	8	137	274.1	21
10370	8	137	6	3
10370	8	137	31.6	7
10370	8	137	102.7	11
10370	8	137	303.1	15
10370	8	137	289.1	16
10370	8	137	283.6	17
10370	8	137	269.7	18
10371	8	138	4	2
10371	8	138	10.2	5
10371	8	138	33.3	9
10371	8	138	88.7	12
10371	8	138	270.4	16
10371	8	138	292.2	17
10371	8	138	279.8	18
10371	8	138	276.9	19
10371	8	138	263.2	20
10381	8	139	3.5	2
10381	8	139	10.5	5
10381	8	139	37.9	9
10381	8	139	140.6	12
10381	8	139	329.4	16
10381	8	139	316.3	17
10381	8	139	308.9	18
10381	8	139	296.4	19
10392	8	140	5	2
10392	8	140	31.6	6
10392	8	140	101.1	10
10392	8	140	227.5	14
10392	8	140	223.3	15
10392	8	140	212	16
10393	8	140	4.7	2
10393	8	140	16	6
10393	8	140	79.7	10
10393	8	140	235.6	14
10393	8	140	299.9	15
10393	8	140	336.9	16
10393	8	140	330.5	17
10393	8	140	324.8	18
10393	8	140	308.5	19
10394	8	140	4.3	2
10394	8	140	18.3	6
10394	8	140	91.7	10
10394	8	140	210.5	13
10394	8	140	309	15
10394	8	140	292.5	16
10394	8	140	288.5	17
10394	8	140	273.8	18
10396	8	140	5.3	2
10396	8	140	35.9	6
10396	8	140	151.9	10
10396	8	140	223.3	13
10396	8	140	212	15
10397	8	140	4.7	2
10397	8	140	23.5	6
10397	8	140	135	10
10397	8	140	284.9	13
10397	8	140	302.1	14
10397	8	140	290.9	15
10397	8	140	284.9	16
10397	8	140	272.5	17
10398	8	140	6.8	3
10398	8	140	25.5	7
10398	8	140	175	11
10398	8	140	290.1	14
10398	8	140	283.8	15
10398	8	140	273.2	16
10398	8	140	261.5	17
10399	8	140	4.7	2
10399	8	140	13.3	6
10399	8	140	71	10
10399	8	140	186.4	13
10399	8	140	318.1	15
10399	8	140	310.7	16
10399	8	140	303.7	17
10399	8	140	299	18
10400	8	140	10.9	4
10400	8	140	52.6	8
10400	8	140	168.8	12
10400	8	140	270.7	15
10400	8	140	266.9	16
10400	8	140	259.1	17
10400	8	140	247.9	18
10401	9	141	6.1	3
10401	9	141	33.4	7
10401	9	141	123.8	10
10401	9	141	254.8	13
10401	9	141	226.5	17
10403	9	141	6.9	3
10403	9	141	36.1	7
10403	9	141	138.7	10
10403	9	141	284.1	13
10403	9	141	255.5	17
10405	9	141	6.4	3
10405	9	141	43.6	7
10405	9	141	133.2	10
10405	9	141	253.6	13
10405	9	141	229.6	17
10406	9	141	5.9	3
10406	9	141	44.2	7
10406	9	141	113.5	10
10406	9	141	271.5	13
10406	9	141	239	17
10407	9	141	6	3
10407	9	141	31.6	7
10407	9	141	101.6	10
10407	9	141	241.3	13
10407	9	141	219.3	17
10408	9	141	2.4	2
10408	9	141	28.3	5
10408	9	141	105.8	8
10408	9	141	242.8	11
10408	9	141	243	15
10409	9	141	3.6	2
10409	9	141	15.2	6
10409	9	141	40.9	9
10409	9	141	128.4	12
10409	9	141	235.3	16
10409	9	141	223.7	17
10411	9	142	5.1	3
10411	9	142	30.8	7
10411	9	142	91.5	10
10411	9	142	103.8	13
10411	9	142	266.4	17
10411	9	142	334.3	18
10411	9	142	332.6	19
10411	9	142	320.6	20
10411	9	142	313.7	21
10411	9	142	299.1	22
10412	9	142	7.4	3
10412	9	142	29.5	7
10412	9	142	88.6	10
10412	9	142	225.7	13
10412	9	142	287.4	17
10412	9	142	275.6	18
10414	9	142	4.8	3
10414	9	142	31.3	7
10414	9	142	86.8	10
10414	9	142	191.6	13
10414	9	142	286.1	17
10414	9	142	282.5	18
10414	9	142	272.9	19
10415	9	142	1.8	2
10415	9	142	6	6
10415	9	142	26.7	9
10415	9	142	85.9	12
10415	9	142	226	16
10415	9	142	315	17
10415	9	142	293.3	18
10415	9	142	287.4	19
10415	9	142	282	20
10415	9	142	271.4	21
10416	9	142	3.1	2
10416	9	142	9	6
10416	9	142	35.7	9
10416	9	142	118.7	12
10416	9	142	295.4	16
10416	9	142	278.7	17
10416	9	142	275.9	18
10416	9	142	264.7	19
10417	9	142	4.1	3
10417	9	142	25.8	7
10417	9	142	88	10
10417	9	142	188.8	13
10417	9	142	271.5	17
10417	9	142	265.1	18
10417	9	142	255.7	19
10419	9	142	2.4	2
10419	9	142	14.7	6
10419	9	142	32.5	9
10419	9	142	60.5	12
10419	9	142	256.7	16
10419	9	142	301.1	17
10419	9	142	280.7	19
10419	9	142	267.3	20
10422	9	143	6.1	3
10422	9	143	27.4	7
10422	9	143	94.1	10
10422	9	143	243	13
10422	9	143	238	17
10423	9	143	5.8	3
10423	9	143	27.9	7
10423	9	143	102.2	10
10423	9	143	235.7	14
10423	9	143	315.7	17
10423	9	143	309	18
10423	9	143	293.8	19
10424	9	143	4.4	3
10424	9	143	14.5	7
10424	9	143	46.8	10
10424	9	143	172.7	14
10424	9	143	285.5	17
10424	9	143	275.7	18
10424	9	143	263.3	19
10428	9	143	5.2	3
10428	9	143	22.4	7
10428	9	143	80.8	10
10428	9	143	237.6	14
10428	9	143	298.6	17
10428	9	143	291.8	18
10428	9	143	277.7	19
10430	9	143	4.7	3
10430	9	143	20.7	7
10430	9	143	75.9	10
10430	9	143	194.5	14
10430	9	143	293.4	17
10430	9	143	281.1	19
10430	9	143	268.3	20
10431	9	144	5.3	3
10431	9	144	23.3	7
10431	9	144	88.4	10
10431	9	144	223.6	14
10431	9	144	281	17
10431	9	144	264.5	18
10432	9	144	4.9	3
10432	9	144	12.3	7
10432	9	144	57.3	10
10432	9	144	216.2	14
10432	9	144	297.8	17
10432	9	144	284.9	19
10432	9	144	271.8	20
10433	9	144	25.9	6
10433	9	144	78.3	10
10433	9	144	238.8	14
10433	9	144	299.6	15
10433	9	144	298.5	17
10433	9	144	294	18
10433	9	144	279.2	19
10434	9	144	32.2	7
10434	9	144	100.4	11
10434	9	144	331.6	15
10434	9	144	313.2	16
10434	9	144	296.6	17
10435	9	144	38.2	7
10435	9	144	146.9	11
10435	9	144	316.7	15
10435	9	144	309.9	16
10435	9	144	292.9	17
10441	9	145	2.7	2
10441	9	145	13.6	6
10441	9	145	61	10
10441	9	145	189.6	13
10441	9	145	221.3	15
10441	9	145	313.8	16
10441	9	145	295.9	17
10441	9	145	284.7	18
10441	9	145	281	19
10441	9	145	271.5	20
10442	9	145	5.2	3
10442	9	145	37.6	7
10442	9	145	148.4	11
10442	9	145	307.8	14
10442	9	145	333.4	15
10442	9	145	319.5	16
10442	9	145	314.2	17
10442	9	145	300.6	18
10443	9	145	5.3	3
10443	9	145	16.5	7
10443	9	145	104.3	11
10443	9	145	266.1	14
10443	9	145	261.9	15
10443	9	145	255.6	16
10443	9	145	244.2	17
10444	9	145	8.6	3
10444	9	145	32	7
10444	9	145	199.5	11
10444	9	145	316.3	14
10444	9	145	314.8	15
10444	9	145	303.5	16
10444	9	145	299.4	17
10444	9	145	287.4	18
10445	9	145	6.1	3
10445	9	145	28.2	7
10445	9	145	135.6	11
10445	9	145	278	14
10445	9	145	299.3	15
10445	9	145	287.5	16
10445	9	145	282.7	17
10445	9	145	269.2	18
10446	9	145	5.5	3
10446	9	145	35.7	7
10446	9	145	147.9	11
10446	9	145	247.7	14
10446	9	145	245.8	15
10446	9	145	235.2	16
10447	9	145	5.7	3
10447	9	145	23.8	7
10447	9	145	112.7	11
10447	9	145	258.3	14
10447	9	145	251.5	15
10447	9	145	245.5	16
10447	9	145	236.8	17
10448	9	145	5.6	3
10448	9	145	18.9	7
10448	9	145	115.7	11
10448	9	145	257.5	14
10448	9	145	251.1	15
10448	9	145	243.9	16
10448	9	145	231.9	17
10449	9	145	4.7	3
10449	9	145	29.7	7
10449	9	145	142.8	11
10449	9	145	296.4	14
10449	9	145	293	15
10449	9	145	282.7	16
10449	9	145	274.9	17
10449	9	145	263.4	18
10451	10	146	5.4	3
10451	10	146	29.9	7
10451	10	146	93	10
10451	10	146	221.1	14
10451	10	146	307.6	17
10451	10	146	291.9	18
10452	10	146	2.5	2
10452	10	146	9.5	6
10452	10	146	38.2	9
10452	10	146	86.1	13
10452	10	146	200.6	16
10452	10	146	303.1	18
10452	10	146	290.6	19
10452	10	146	282.9	20
10452	10	146	271.4	21
10453	10	146	5.1	3
10453	10	146	22	7
10453	10	146	87.1	10
10453	10	146	202.1	14
10453	10	146	306.7	17
10453	10	146	291.1	18
10454	10	146	6.1	3
10454	10	146	37.6	7
10454	10	146	99.6	10
10454	10	146	272.1	14
10454	10	146	318.1	17
10454	10	146	302.1	18
10455	10	146	4.2	2
10455	10	146	13.7	6
10455	10	146	67.8	9
10455	10	146	222.3	13
10455	10	146	309.3	16
10455	10	146	297.7	18
10455	10	146	284.4	19
10456	10	146	1.5	1
10456	10	146	4.6	5
10456	10	146	17.4	8
10456	10	146	74.4	12
10456	10	146	184.3	15
10456	10	146	227.7	17
10456	10	146	289.5	18
10456	10	146	277.7	19
10456	10	146	271	20
10456	10	146	261.1	21
10457	10	146	5.1	3
10457	10	146	28.2	7
10457	10	146	78.3	10
10457	10	146	213.6	14
10457	10	146	266.5	17
10457	10	146	252.8	18
10458	10	146	5.3	3
10458	10	146	28.5	7
10458	10	146	82.1	10
10458	10	146	183.1	14
10458	10	146	298.4	17
10458	10	146	282.3	18
10459	10	146	5.4	3
10459	10	146	23	7
10459	10	146	85.7	10
10459	10	146	187.3	14
10459	10	146	271.1	17
10459	10	146	257.8	18
10460	10	146	5.3	3
10460	10	146	22.5	7
10460	10	146	96.8	10
10460	10	146	216.8	14
10460	10	146	298	17
10460	10	146	283.8	18
10462	10	147	2.3	2
10462	10	147	14.4	6
10462	10	147	31.6	9
10462	10	147	102.8	13
10462	10	147	216	16
10462	10	147	313.8	18
10462	10	147	303.4	19
10462	10	147	297.8	20
10462	10	147	284.8	21
10463	10	147	5.5	3
10463	10	147	24.8	7
10463	10	147	101.4	10
10463	10	147	257.9	14
10463	10	147	235.3	17
10464	10	147	2.8	2
10464	10	147	13.6	6
10464	10	147	32.9	9
10464	10	147	141.2	13
10464	10	147	304.1	16
10464	10	147	327.4	18
10464	10	147	322.7	19
10464	10	147	308.1	20
10465	10	147	3.4	2
10465	10	147	15.6	6
10465	10	147	46.4	9
10465	10	147	199.8	13
10465	10	147	330.1	16
10465	10	147	304.3	18
10465	10	147	290.6	19
10467	10	147	7.8	3
10467	10	147	38.4	7
10467	10	147	152.2	11
10467	10	147	337.3	15
10467	10	147	316	16
10467	10	147	311	17
10467	10	147	297.1	18
10468	10	147	14.4	5
10468	10	147	50.8	9
10468	10	147	217.4	13
10468	10	147	323.1	17
10468	10	147	316.4	18
10468	10	147	302.3	19
10469	10	147	9.8	4
10469	10	147	32.2	8
10469	10	147	197.8	12
10469	10	147	314.2	16
10469	10	147	305.6	17
10469	10	147	292.8	18
10470	10	147	6.7	3
10470	10	147	31.8	7
10470	10	147	93.2	11
10470	10	147	242.1	15
10470	10	147	310.2	16
10470	10	147	299.1	17
10470	10	147	292.9	18
10470	10	147	278.7	19
10471	10	148	2.8	2
10471	10	148	12.3	6
10471	10	148	94.9	9
10471	10	148	149	13
10471	10	148	265.6	16
10471	10	148	247.9	18
10473	10	148	2.1	2
10473	10	148	9.6	6
10473	10	148	53.5	9
10473	10	148	74.1	13
10473	10	148	170.8	16
10473	10	148	265.9	18
10473	10	148	279	19
10473	10	148	270.6	20
10473	10	148	264.9	21
10473	10	148	254.4	22
10474	10	148	4.6	3
10474	10	148	19.9	7
10474	10	148	31.8	10
10474	10	148	157.8	14
10474	10	148	286.5	17
10474	10	148	270.3	19
10474	10	148	268.3	20
10474	10	148	257.3	21
10475	10	148	4.3	3
10475	10	148	22.4	7
10475	10	148	72.7	10
10475	10	148	161	14
10475	10	148	279.7	17
10475	10	148	267.1	19
10475	10	148	254.9	20
10476	10	148	1.9	1
10476	10	148	11.3	5
10476	10	148	35.7	8
10476	10	148	134	12
10476	10	148	286.6	15
10476	10	148	309.9	17
10476	10	148	305.4	18
10476	10	148	290.2	19
10477	10	148	5.7	3
10477	10	148	21.3	7
10477	10	148	75.1	10
10477	10	148	200.9	14
10477	10	148	298.8	17
10477	10	148	287.3	19
10477	10	148	283.8	20
10477	10	148	270.1	21
10478	10	148	2.9	2
10478	10	148	13.7	6
10478	10	148	50.7	9
10478	10	148	234.6	13
10478	10	148	324.9	16
10478	10	148	310.8	18
10478	10	148	297	19
10479	10	148	3.1	2
10479	10	148	19.9	5
10479	10	148	74.5	8
10479	10	148	222.1	12
10479	10	148	283.1	15
10479	10	148	270.9	17
10480	10	148	4.3	3
10480	10	148	17.1	7
10480	10	148	68.3	10
10480	10	148	255.8	14
10480	10	148	223.5	17
10481	10	149	2.9	2
10481	10	149	14.7	6
10481	10	149	35.5	9
10481	10	149	149.3	13
10481	10	149	284.8	16
10481	10	149	293.4	18
10481	10	149	289.7	19
10481	10	149	276.7	20
10481	10	149	273.7	21
10482	10	149	5.1	3
10482	10	149	24.1	7
10482	10	149	100.1	10
10482	10	149	224.1	14
10482	10	149	300.1	17
10482	10	149	282	19
10483	10	149	24.4	5
10483	10	149	94.8	9
10483	10	149	222.1	12
10483	10	149	299.5	16
10483	10	149	281.2	19
10485	10	149	7.5	3
10485	10	149	26.5	6
10485	10	149	74.7	10
10485	10	149	179.6	13
10485	10	149	285.3	15
10485	10	149	278.5	16
10485	10	149	273.8	17
10485	10	149	259.6	18
10486	10	149	9.8	4
10486	10	149	38.2	7
10486	10	149	196.2	11
10486	10	149	296.1	14
10486	10	149	288.4	15
10486	10	149	286.7	16
10486	10	149	269.5	17
10487	10	149	8.2	3
10487	10	149	22	6
10487	10	149	135.2	10
10487	10	149	265.1	13
10487	10	149	256.1	15
10487	10	149	247.3	16
10487	10	149	242.3	17
10487	10	149	232.6	18
10488	10	149	6.2	3
10488	10	149	14.7	6
10488	10	149	98.8	10
10488	10	149	218.2	13
10488	10	149	226.6	15
10488	10	149	222.3	16
10488	10	149	212.5	17
10489	10	149	4.5	2
10489	10	149	15.9	5
10489	10	149	84.6	9
10489	10	149	191	12
10489	10	149	256	14
10489	10	149	270.6	15
10489	10	149	261.1	16
10489	10	149	257.7	17
10489	10	149	246.2	18
10490	10	149	3.1	2
10490	10	149	11.7	5
10490	10	149	46.3	9
10490	10	149	138.3	12
10490	10	149	228.2	14
10490	10	149	220.7	15
10490	10	149	217.3	16
10490	10	149	197.4	17
10493	10	150	2.6	2
10493	10	150	7.6	5
10493	10	150	23.3	8
10493	10	150	62.3	11
10493	10	150	235	15
10493	10	150	285	16
10493	10	150	275.9	18
10493	10	150	271.5	19
10493	10	150	259.8	20
10494	10	150	2.7	2
10494	10	150	6.7	5
10494	10	150	29.1	8
10494	10	150	74.2	11
10494	10	150	236.7	15
10494	10	150	306.6	16
10494	10	150	290.7	18
10494	10	150	285.7	19
10494	10	150	274.7	20
10497	10	150	2.2	2
10497	10	150	5.8	5
10497	10	150	20	8
10497	10	150	70.5	11
10497	10	150	209.2	15
10497	10	150	245.2	16
10497	10	150	287.2	19
10497	10	150	278.5	20
10497	10	150	266.7	21
10500	10	150	5.6	3
10500	10	150	13.8	6
10500	10	150	33.9	9
10500	10	150	80.1	12
10500	10	150	201.7	16
10500	10	150	263.9	17
10500	10	150	298.9	19
10500	10	150	293.3	20
10500	10	150	278.7	21
10501	11	151	4.4	2
10501	11	151	10.7	5
10501	11	151	30.5	8
10501	11	151	151.8	12
10501	11	151	234.3	15
10501	11	151	301.5	16
10501	11	151	289.8	17
10501	11	151	283.6	18
10501	11	151	271.2	19
10502	11	151	3.9	2
10502	11	151	10.3	5
10502	11	151	25.1	8
10502	11	151	134	12
10502	11	151	217.9	15
10502	11	151	287.1	16
10502	11	151	274.3	17
10502	11	151	268.8	18
10502	11	151	255	19
10503	11	151	5	2
10503	11	151	13.1	5
10503	11	151	35.5	8
10503	11	151	169.5	12
10503	11	151	262.8	15
10503	11	151	304	16
10503	11	151	292.1	17
10503	11	151	287.6	18
10503	11	151	274.7	19
10506	11	151	4.4	2
10506	11	151	10.8	5
10506	11	151	32.7	8
10506	11	151	188.7	12
10506	11	151	270.2	15
10506	11	151	275.8	16
10506	11	151	267.8	17
10506	11	151	262.4	18
10506	11	151	252	19
10507	11	151	3.5	2
10507	11	151	10.6	6
10507	11	151	23.1	9
10507	11	151	114.6	13
10507	11	151	195.9	16
10507	11	151	260.7	17
10507	11	151	247.9	18
10507	11	151	243.6	19
10507	11	151	230.1	20
10508	11	151	6.2	3
10508	11	151	34.9	7
10508	11	151	102.3	11
10508	11	151	242.6	14
10508	11	151	280.2	16
10508	11	151	273.3	17
10508	11	151	262.7	18
10509	11	151	4.6	2
10509	11	151	15.4	6
10509	11	151	82	10
10509	11	151	182.1	13
10509	11	151	284.7	16
10509	11	151	274.9	17
10509	11	151	269.5	18
10509	11	151	257	19
10510	11	151	7.6	3
10510	11	151	37.6	7
10510	11	151	149.2	11
10510	11	151	240.3	14
10510	11	151	224.4	16
10511	11	152	2.3	2
10511	11	152	6.1	5
10511	11	152	28.8	9
10511	11	152	101.8	12
10511	11	152	238.8	15
10511	11	152	240.4	16
10511	11	152	327.3	17
10511	11	152	316.6	18
10511	11	152	303	20
10511	11	152	289.6	21
10513	11	152	5.7	3
10513	11	152	13.9	6
10513	11	152	58.6	10
10513	11	152	190	13
10513	11	152	302.7	16
10513	11	152	320.1	17
10513	11	152	310.6	18
10513	11	152	305.9	19
10513	11	152	294.9	20
10515	11	152	4.8	3
10515	11	152	27.4	8
10515	11	152	67.1	11
10515	11	152	151	15
10515	11	152	276.8	17
10515	11	152	266	18
10515	11	152	259.1	19
10515	11	152	246.8	20
10516	11	152	5.4	3
10516	11	152	41.4	8
10516	11	152	108.6	11
10516	11	152	230.2	15
10516	11	152	216	16
10517	11	152	7.3	3
10517	11	152	38.5	8
10517	11	152	106.2	11
10517	11	152	250	15
10517	11	152	228.3	17
10518	11	152	6.1	3
10518	11	152	40.6	8
10518	11	152	104.6	11
10518	11	152	327.2	15
10518	11	152	315.5	17
10518	11	152	311.6	18
10518	11	152	299.9	19
10519	11	152	3.9	2
10519	11	152	25.2	7
10519	11	152	70.5	10
10519	11	152	148.9	14
10519	11	152	270.6	16
10519	11	152	268.5	17
10519	11	152	267.3	18
10519	11	152	250.8	19
10520	11	152	4.7	3
10520	11	152	26.6	8
10520	11	152	87.5	11
10520	11	152	195.3	15
10520	11	152	304.3	17
10520	11	152	296.8	18
10520	11	152	290.1	19
10520	11	152	274.7	20
10521	11	153	5.9	3
10521	11	153	13.9	6
10521	11	153	69.8	10
10521	11	153	189.1	13
10521	11	153	273.7	16
10521	11	153	305.6	17
10521	11	153	295.4	18
10521	11	153	291.8	19
10521	11	153	278.3	21
10522	11	153	7.6	3
10522	11	153	27.4	6
10522	11	153	98.1	10
10522	11	153	236.7	13
10522	11	153	303.7	16
10522	11	153	295.4	17
10522	11	153	281.2	18
10523	11	153	1.7	1
10523	11	153	10.3	4
10523	11	153	37.9	8
10523	11	153	140.2	11
10523	11	153	234.6	14
10523	11	153	302.8	15
10523	11	153	294	16
10523	11	153	286.9	17
10523	11	153	272.4	18
10524	11	153	10.1	4
10524	11	153	42	7
10524	11	153	128.2	11
10524	11	153	263.3	14
10524	11	153	250.5	16
10524	11	153	238.5	17
10525	11	153	7.8	3
10525	11	153	43.4	6
10525	11	153	118.6	10
10525	11	153	264.6	13
10525	11	153	351.1	15
10525	11	153	345.8	16
10525	11	153	335.8	17
10525	11	153	320	18
10526	11	153	11.3	4
10526	11	153	37.3	7
10526	11	153	124.3	11
10526	11	153	269.6	14
10526	11	153	317.1	16
10526	11	153	305.8	17
10526	11	153	299.8	18
10526	11	153	285.3	19
10527	11	153	6.2	3
10527	11	153	24.2	6
10527	11	153	109.6	10
10527	11	153	286.8	13
10527	11	153	267.3	15
10527	11	153	255.2	16
10528	11	153	3.9	2
10528	11	153	13.7	5
10528	11	153	61.6	9
10528	11	153	185.6	12
10528	11	153	268.1	15
10528	11	153	299.7	16
10528	11	153	290.2	17
10528	11	153	286.9	18
10528	11	153	274.8	19
10529	11	153	4.6	2
10529	11	153	15.9	5
10529	11	153	71.1	9
10529	11	153	204	12
10529	11	153	252.1	15
10529	11	153	244.9	16
10529	11	153	234.4	17
10530	11	153	14	4
10530	11	153	39.4	7
10530	11	153	219.9	11
10530	11	153	358.3	14
10530	11	153	334.3	16
10530	11	153	321.7	17
10532	11	154	6.8	3
10532	11	154	31.8	6
10532	11	154	83.7	10
10532	11	154	187.6	13
10532	11	154	293.7	16
10532	11	154	284.6	17
10532	11	154	273.3	18
10534	11	154	5.8	3
10534	11	154	15.7	6
10534	11	154	102	10
10534	11	154	261.7	13
10534	11	154	248	15
10534	11	154	244	16
10534	11	154	234	17
10535	11	154	9.4	4
10535	11	154	42.3	7
10535	11	154	105.8	11
10535	11	154	232.5	14
10535	11	154	214.2	17
10536	11	154	9.2	4
10536	11	154	39.3	7
10536	11	154	193.4	12
10536	11	154	310.4	15
10536	11	154	297.3	16
10536	11	154	292.5	17
10536	11	154	286.4	18
10536	11	154	273.7	19
10537	11	154	11.7	4
10537	11	154	39.1	7
10537	11	154	200.6	12
10537	11	154	221	15
10537	11	154	205.8	16
10538	11	154	15.8	4
10538	11	154	44.5	7
10538	11	154	200.9	12
10538	11	154	311.1	15
10538	11	154	298.7	16
10538	11	154	299.3	17
10538	11	154	281.3	18
10539	11	154	6.8	3
10539	11	154	37.7	6
10539	11	154	160.1	11
10539	11	154	230.9	14
10539	11	154	215.5	16
10540	11	154	2	2
10540	11	154	8.9	5
10540	11	154	53.9	10
10540	11	154	152.7	13
10540	11	154	251.1	15
10540	11	154	243.3	16
10540	11	154	239.1	17
10540	11	154	229.2	18
10541	11	155	2.4	2
10541	11	155	12.6	6
10541	11	155	64.5	11
10541	11	155	164.7	14
10541	11	155	164.7	15
10541	11	155	237.6	16
10541	11	155	290.1	17
10541	11	155	280.5	18
10541	11	155	272.6	20
10541	11	155	259.9	21
10542	11	155	6.2	3
10542	11	155	28.7	7
10542	11	155	163.3	12
10542	11	155	257.6	15
10542	11	155	251.3	16
10542	11	155	243.5	17
10542	11	155	227.1	18
10543	11	155	2.7	2
10543	11	155	13.4	6
10543	11	155	112.7	11
10543	11	155	247.5	14
10543	11	155	241.1	15
10543	11	155	232	16
10543	11	155	221.3	17
10544	11	155	5.2	3
10544	11	155	21	7
10544	11	155	133	12
10544	11	155	249.8	15
10544	11	155	241.8	16
10544	11	155	229.6	17
10545	11	155	5.1	3
10545	11	155	35.3	7
10545	11	155	210.1	12
10545	11	155	315.7	15
10545	11	155	300.2	16
